word,entropy
dimly,4.381330023245201
dimmy,3.4995695748563165
dimps,4.649309660892249
dinar,5.240138299302911
dined,4.357430963215809
diner,5.252113761400082
dines,5.566600743669442
dinge,4.81328749861841
dingo,4.504914718176491
dings,4.842685014125075
dingy,4.26140918240146
dinic,3.7713996760813724
dinka,4.725593964481739
dinks,4.816718190433414
dinky,4.228881786199589
dinos,5.286832377348755
dints,5.213334447130115
dinus,5.088499476263475
diode,4.384172146006805
diols,5.339555841835967
dioon,4.155774565792124
diose,5.409466203503991
diota,5.173807259299554
dioti,4.124460588191482
dioxy,3.9210323181613136
dippy,3.453487903233524
dipso,4.745338180651334
dipsy,4.487390853935872
dipus,4.788392121406217
dirca,5.041301756025706
direr,4.5429280419324325
direx,4.571561309118977
dirge,4.984126650521638
dirgy,4.435784492484217
dirke,4.946964977767429
dirks,4.975156301647792
dirls,5.355946268241271
dirts,5.375623488121856
dirty,4.797732576952923
disas,4.733192674717648
disci,3.92188544077662
disco,4.78351434614986
discs,4.167692451605477
dishy,4.4491196786209795
disks,4.0287072181280745
disli,4.192203860604981
disme,5.077521765088139
disna,5.269856133721241
distn,4.9999612824712685
disty,4.7854249260604655
dital,5.103539851616142
ditas,5.5016426969125805
ditch,4.243884353460489
dited,4.334118786736705
diter,5.241581577063748
dites,5.544568515381635
ditsy,4.767246084192673
ditto,4.082264912550869
ditts,4.416780031259811
ditty,3.8349018148016727
diurn,4.806634678066278
divan,4.507216533524403
divas,4.897208482553478
dived,3.710523652621851
divel,4.550821076937771
diver,4.6232349068281415
dives,4.926615219090155
divet,4.575772037029677
divia,3.733148878149998
divid,2.621681108267137
divis,3.8315750656010867
divot,4.302998946067971
divus,4.460909739325363
divvy,3.0646814788696535
diwan,4.611413520918023
dixie,3.6224522030551745
dixit,3.3041195448419876
dizen,4.428940724537597
dizzy,2.92376532526214
djave,3.9032155685906393
djins,4.356992517609625
doabs,5.161681715973877
doand,4.322139718512529
doats,5.538241214340574
doaty,4.965813074689687
dobby,3.419434952972739
dobie,4.937119416284219
dobla,4.792907786495236
dobos,4.099080364864823
dobra,4.880019879238039
dobro,3.8001197347759113
docht,4.29641840301319
docks,4.588055100255137
doddy,2.9325402206428213
dodge,3.98578529436361
dodgy,3.4487039767013634
dodos,3.5928580144412936
doeks,5.078887446310766
doers,5.567014289721927
doesn,5.266975912527075
doest,5.28984716020506
doeth,4.819776874594698
doffs,3.7822394540244866
dogal,4.775097966096851
doges,5.2302451193907995
doggo,2.809572803167242
doggy,3.4329927240757243
dogie,4.92254633796556
dogly,4.324496301762912
dogma,4.4925260562841105
dohyo,3.4055389050479454
doigt,4.6309046694197535
doilt,5.001049697415485
doily,4.772851410739171
doina,5.176355685400791
doing,4.548563721476698
doits,5.3539662361832
dojos,3.6574016449453906
dolce,4.9901019573831125
dolci,4.654161406451627
doled,4.414676934999863
doles,5.6228706422594374
doley,5.045977533201634
dolia,5.219216124181676
dolls,4.496362092402994
dolly,3.9171876364551403
dolma,4.879650370672486
dolos,4.480700329013985
dolts,5.271370002007898
dolus,5.160228611793342
domal,4.879814123541966
domba,4.4892578844714395
domed,4.128722567330834
domer,5.036697270017967
domes,5.341005315422697
domic,4.399836847852573
dompt,4.3182491722234
domus,4.877635430497197
donah,4.8745927536580504
donar,5.255743078510291
donas,5.536206528342527
donat,5.186242717025476
donax,4.384522183980267
doncy,4.430192327671517
donec,4.954992583769727
donee,4.563619107521883
donet,5.261837992593561
doney,5.02782458039934
donga,4.774965730261488
dongs,4.8858664561032406
donis,5.354399061017086
donna,4.345162015506014
donny,3.886538132314711
donor,4.179580525148804
donsy,4.83874414458181
donum,4.467123559754681
doobs,4.114981845964966
doody,3.044517315002604
dooja,3.5548584392412135
dooks,4.092277808437373
doole,4.453107787376841
dooli,4.12332057251655
dools,4.503713727542537
dooly,3.921443880266718
dooms,4.216370145514024
doomy,3.63458896425858
doona,4.350289682345463
doorn,4.189292772977749
doors,4.584004707859514
doozy,3.1516519142667323
dopas,5.229849283795812
doped,4.084353825797991
doper,4.995820584658352
dopes,5.2976769853415515
dopey,4.714344513479499
dorab,4.925165508850397
dorad,4.497885251736622
doray,5.116182611585367
doree,4.711489878979573
dorey,5.177743714453245
doria,5.353164293036501
doric,4.821775436368195
doris,5.498990437190601
dorje,4.577590287592933
dorks,5.009215396254161
dorky,4.435565151670038
dorms,5.131521834599507
dormy,4.561089901289975
dorps,5.109978788426692
dorrs,4.629971766880174
dorsa,5.450653074408117
dorse,5.524100145992827
dorsi,5.207030228264929
dorts,5.409441978221251
dorty,4.84008623307774
dosed,4.558711476971911
doseh,5.110146822764648
doser,5.456026795988514
doses,4.807627108769523
dosis,4.558746808831533
dossy,4.05666850557492
dotal,5.1110184987070255
doted,4.368930722849149
doter,5.277251221289737
dotes,5.575646337316347
dotty,3.8800497502904165
douar,5.126098773751959
doubt,4.407088460365964
douce,4.824848039740841
doucs,4.886155160796813
dough,4.110279179069124
dougl,4.40000189019869
doula,5.0058999304955885
douma,4.713644375382967
doums,4.8632970687498345
doups,4.844404043672725
douse,5.235156107404649
douts,5.147701645161382
doved,3.749888106719198
doven,4.582937415199751
dover,4.662936568059918
doves,4.962689635691644
dovey,4.379462187997082
dovie,4.650882615407674
dowar,4.732127705851738
dowds,3.861829738038656
dowdy,3.2794815122802508
dowed,3.8597203024909437
dowel,4.698482607814657
dower,4.770300653151749
dowie,4.756201654034548
dowle,4.698849851523144
dowls,4.7386790904273655
dowly,4.156432054616985
downa,4.593300368236148
downs,4.717792855259718
downy,4.1409107214364465
dowps,4.426289843408333
dowry,4.24439027397876
dowse,4.847755001423643
dowts,4.732045047319809
dowve,4.0437941806088
doxie,4.486284537201383
doyen,4.92895204719739
doylt,4.611193212063425
doyly,3.768353701469836
doyst,4.760364888107552
dozed,3.6272357089006575
dozen,4.461985812737621
dozer,4.538641138574807
dozes,4.83897407720177
dphil,4.126855107024832
draba,4.0995113051052865
drabs,5.13866615831421
drack,4.483592271587289
draco,4.910336056607094
draff,3.6731610613790426
draft,4.616536481240427
drago,4.80435861158701
drags,5.153002726416008
drail,5.2152140123250055
drain,5.227380133174448
drake,5.070111048357075
drama,4.184852315458144
drame,5.1857430525479895
dramm,3.978192606081042
drams,5.230344597855303
drang,4.711179406179932
drank,4.709336255286399
drant,5.127660107693053
drape,5.1677754501799535
draps,5.212575001891345
drate,5.473698425992997
drats,5.514342895951434
drave,4.825764642695674
drawk,4.20177545127347
drawl,4.563409195648487
drawn,4.583932808194002
draws,4.973618871648766
drays,5.193002036761572
dread,4.540804199875336
dream,5.0760126397414576
drear,4.582145187586916
dreck,4.393236889496481
dreed,3.6224485810921676
dreep,4.144382639920154
drees,4.825609899804153
dregs,5.068074573451439
dreks,5.030331829878823
dreng,4.62869795929293
drent,5.046399931918266
drere,3.6498295200515916
dress,4.612561115264696
drest,5.23145681515015
dreys,5.108270776506924
drias,5.6180764276913076
dribs,4.924990581267415
drice,5.020770930564604
dried,4.458639861472433
drier,4.496952306551039
dries,5.658429353178233
drift,4.3999728526708894
drill,4.107900456157753
drink,4.486357130178311
drinn,4.08810610763639
drips,4.9988128183380995
dript,4.644787730819575
drisk,4.686942752651435
drive,4.625750172718599
drogh,4.27737052083964
droid,4.209726166567141
droil,4.996085946440164
droit,5.056080708202739
droll,4.112680116594779
drome,4.983320405345152
drona,5.17232487774902
drone,5.2358513804519875
drony,4.713057593958233
droob,3.766594549187699
droog,3.7791170431916035
drook,3.762571452713295
drool,4.127261375596392
droop,3.837758119510089
drops,5.007088666437895
dropt,4.650572427479945
dross,4.488805957573012
droud,3.991525781807621
drouk,4.412126317833925
drove,4.624662365471579
drovy,4.111044134557009
drown,4.367383318255361
drows,4.765144526699656
droyl,4.594424612019405
drubs,4.722098085120474
drugs,4.737961090572452
druid,4.006269646240573
drums,4.813821144418774
drung,4.287553531523302
drunk,4.287558134630805
drunt,4.706658250395435
drupe,4.759488275164461
drury,3.738737994790748
druse,5.20727027158578
drusy,4.678955048785156
druxy,3.7166604300283606
druze,4.301454469724693
dryad,4.046422938832776
dryas,5.227920194036918
dryer,4.104773445867803
dryth,4.236743536661869
dsect,4.750379850667494
dsobo,3.6773314147780543
dsomo,3.778662467270042
dtset,4.384576330404193
duads,4.471836998468804
duali,4.959524047241695
duals,5.35022638479855
duans,5.316054341075628
duant,4.958912330026323
duars,5.423858134741252
dubba,3.6679542519867114
dubby,3.174731029637336
dubio,4.39579819903627
ducal,4.687896837939007
ducat,4.725377984021713
duces,5.119021717180321
duchy,3.8371597630915875
ducks,4.3527543468344065
ducky,3.7721029760096734
ducts,4.764584632984433
duddy,2.6892009813439386
duded,3.263663839754121
dudes,4.5097616177465145
duels,5.26503521363288
duets,5.254497244945384
duett,4.09785010358038
duffs,3.544907912125941
duffy,2.96071196212153
dufus,3.6165586814186708
dugal,4.572457529578744
duhat,4.630700834648465
duing,4.312747235115429
duits,5.129837100261651
dujan,4.141082372729226
duked,3.730010137959361
dukes,4.9514840716101425
dukhn,3.880612684433376
dulce,4.7477271309168705
duler,5.057739842744951
dules,5.3959842033947085
dulia,5.0298568180769045
dulls,4.258843921557828
dully,3.672594081557374
dulse,5.155901090774815
dumas,5.076040102304903
dumba,4.277134865812108
dumbo,4.025235173447193
dumbs,4.366378852667354
dumby,3.785222506608013
dumka,4.264736870906339
dumky,3.7676276795448422
dummy,3.3014610664420574
dumps,4.446104284742718
dumpy,3.8617245084414122
dunal,4.930501559802462
dunam,4.667124966483088
dunce,4.729449068940707
dunch,4.067494058490467
dunes,5.376727814721916
dungs,4.644331604152618
dungy,4.069064784106452
dunks,4.6187764454068425
dunne,4.186586609040387
dunno,3.8816981056059134
dunny,3.6405742364312954
dunsh,4.51425957916479
dunst,4.8238045366499955
dunts,5.016090796350083
duole,5.0677358965872275
duomi,4.453245012387066
duomo,3.6533978413090376
duped,3.8525316750243404
duper,4.765558704823317
dupes,5.0740009229076835
dupla,4.635115427468748
duple,4.685960623299653
duply,4.143230869048252
duppa,3.748716070601528
duppy,3.257053991930864
dural,5.0676443445833765
duras,5.488249471216001
durax,4.331084122967106
dured,4.314151794125697
duree,4.487747662714552
dures,5.521602896933299
duret,5.17889445169378
durga,4.726757340045898
durgy,4.235113089472663
durio,4.908805026475998
durns,5.138459847881369
duroc,4.593422262874741
duros,5.254333950560317
duroy,4.672513877737505
durra,4.302858011882449
durrs,4.391200099711389
durry,3.810094822552119
durst,4.97468052415896
durum,3.643896300070291
duryl,4.453304661969026
durzi,4.047486682673956
dusio,4.921135441857929
dusks,3.824681890886089
dusky,4.187276996007844
dusts,4.220889517703853
dusty,4.591467806563948
dutch,4.041385731816124
dutra,5.00136805330955
duvet,4.381384362575994
duxes,4.575428734688975
dvigu,3.6023839614439725
dwale,4.830664287271941
dwalm,4.212751404470224
dwams,4.587236972228414
dwang,4.073041148194251
dwarf,4.030780052344312
dwaum,4.059326317458832
dweeb,3.4150347800676863
dwell,3.6183823378053876
dwelt,4.433442438189343
dwile,4.6292958260934025
dwine,4.59585076610375
dyads,4.240051136124507
dyaus,4.982789595542708
dyers,5.111661421524406
dying,4.107138865928195
dyker,4.438762024783948
dykes,4.726439967911675
dykey,3.5320923702302203
dylan,4.748189307463795
dynam,4.474426549284433
dynel,4.794998648451803
dynes,5.151436061117181
dzhos,4.0501028779484365
eably,4.856600216541013
eager,4.518811837975095
eagle,4.4565687432510455
eagre,4.538964435515952
eales,5.213779789192622
eaned,4.637866020176779
eards,5.721286576872148
eared,4.783386862164897
earls,5.922128921471856
early,5.336202845256798
earns,5.905453904037362
earsh,5.437336352720295
earst,5.757464898018815
earth,5.2886502139159575
eased,4.796300098886494
easel,4.979923036172076
easer,5.045752033856609
eases,4.394572169150686
easle,4.989006402907688
easts,5.0039885588515896
eaten,4.791912806416103
eater,4.869471505501449
eathe,4.46842643659166
eaved,3.992174515022728
eaver,4.245402385285891
eaves,4.551464482602375
ebbed,2.952099533526799
ebbet,3.1662947396169874
eblis,5.1138029405262815
ebons,5.062758642073056
ebony,4.482479050524422
ebook,3.5227153723547913
ecads,5.1698046305241165
ecart,5.147795671869476
echar,4.748697358864989
echea,4.056230363508822
eched,3.589308554820809
eches,4.147459718154322
ecize,3.4494922520798306
ecole,4.219213171478448
ecrus,5.117386894709449
ectad,4.831089649517945
ectal,4.9844073237420226
edder,3.354035212725851
eddic,3.6678929539086838
edgar,4.754901112443088
edged,2.9490830622837314
edger,3.8445074202844634
edges,4.1492841622116465
edict,4.599700747459087
edify,4.065986782270052
edite,4.230757390645123
edith,4.547818488367352
edits,5.214766769826063
educe,3.750625806837532
educt,4.383568184804423
eeler,3.8374114993270685
eemis,4.61573037175543
eerie,4.018023528945018
eeten,3.7508002118796515
eeven,3.1277125195869298
eevns,4.1300977013344555
effed,2.73420351273217
effet,2.9513688340862823
egads,5.053187629122008
egall,4.108116469100765
egers,4.341186128628155
egest,4.063113675141598
eggar,4.09809157528404
egged,2.9400641113507833
egger,3.1962460831189916
egmas,5.008999192769729
egret,4.199422399875573
egrid,4.686352654693936
egypt,4.011709479135499
ehing,4.384773678833728
eider,4.403749475673594
eidos,5.34662136839252
eight,4.467173468110493
eigne,4.151240312323193
eiked,3.9371415712976505
eikon,4.742900714997275
eilds,5.3275239777439225
eimer,4.358085950394421
eisel,4.721819271406906
eject,3.2582673693981565
ejido,4.103106620896684
ejusd,4.095439580948449
ekaha,3.8579426256363547
eking,4.228266392283166
ekkas,4.3378942767061766
elaic,5.076083748079662
elain,5.357349140604584
elamp,4.696505010043078
eland,5.103327171823501
elans,5.641805734628736
elaps,5.387178360988118
elate,4.709372212243522
elayl,4.178736707226916
elbow,4.175091201437409
elchi,4.416517293737032
elder,4.2537048682813685
eldin,4.877006996016618
elect,4.059849606723624
elegy,3.726082218615475
eleme,3.3922737071689415
elemi,4.02253244320499
eleve,3.0249516837290313
elfed,3.6877117164309334
elfic,4.247318779359223
elfin,4.530662988045007
eliad,5.220469134283968
elide,4.2838884200085205
elint,5.0864324718286715
elite,4.513903890567165
ellan,4.496617289942027
ellas,4.908479261693314
ellen,3.621733774942955
ellul,3.2613338412631774
elmen,4.144355424746293
elmer,4.210609963384485
elogy,4.5391936450709185
eloin,5.150592770076575
elong,4.666288718155511
elope,4.190873607339186
elops,5.188506465007703
elpee,3.454564417804211
elses,4.022025844391611
elsin,5.251978453914643
elude,4.0709430500988
elute,4.297130267562879
elvan,4.652364550033272
elven,3.7726508044925953
elver,3.836708267153208
elves,4.17985852726677
elvet,3.8172661596181805
elvis,4.8699097240089095
email,5.074025525087645
emane,4.363053617210492
embar,4.722033558871566
embay,4.417979369543284
embed,3.563213119735624
ember,3.8181044355274074
embog,4.009587702065507
embow,3.845976120410489
embox,3.606491297535896
embue,3.589560409931222
embus,4.57814639271618
emcee,3.187523237097155
emden,3.885385858034652
emend,3.787178464400424
emery,3.8608943480918545
emeus,4.233282714261579
emigr,4.533025906893803
emile,4.19661375972958
emily,4.590335671027794
emirs,5.265675415539891
emits,5.189031423129538
emlen,4.110668653253895
emmas,4.525997893128534
emmer,3.325384446818155
emmet,3.286100223832841
emmew,2.7151770827815844
emmys,3.898720704487846
emoji,3.970693709813311
emong,4.370400845219448
emony,4.569613968164637
emory,4.6830971364264915
emote,4.196770324303871
emove,3.532208802490075
empty,4.18749471460763
emuls,4.977116053063212
emure,4.061597074506526
emyde,3.5709815841363115
emyds,4.547256927117006
enact,5.02325131293566
enage,4.2755269169907395
enami,4.945833513251245
enapt,4.970055840398248
enarm,5.028465294051975
enate,4.656471223895789
encia,5.040645848481494
encup,4.220997317118078
ended,3.308163084582612
ender,4.200502738935874
endew,3.610840032187673
endia,5.083863076317384
endow,4.256917331759129
endue,3.988332077784448
enema,4.217663690332604
enemy,3.7406869243061345
enent,3.4505468123872105
enets,4.618987638600421
enews,4.067290108483563
enfin,3.7004558791769293
enfix,3.6985898552813854
engem,3.7030350704540895
engle,3.962624560370357
enhat,4.919038533040885
eniac,5.025318175019655
enjoy,3.997940215225973
enlay,5.042476908833541
enlil,4.248874051643455
enlit,5.082785419479779
enmew,3.558415253361777
ennew,3.048376577049363
ennia,4.518379559316962
ennoy,4.023685958687045
ennui,4.02110980716867
enoch,4.473377323189178
enode,4.21983956463223
enoil,5.110226414338571
enoki,4.631153835597101
enols,5.425860772698691
enorm,4.829247218502636
enorn,4.33907049477299
enows,4.881734582654326
enpia,4.989740926463868
enray,5.179481717496466
enrib,4.794713801165743
enrut,4.987627206840424
ensew,4.001372550478499
ensis,4.635708128225726
ensky,4.479841406424547
ensue,4.371979380261207
entad,5.061129080967932
ental,5.190356604033605
entea,4.6266383460777245
enter,4.402762119736594
entia,5.280961381293748
entom,4.700968745010883
entry,4.79845974279578
entsi,5.1112114339382595
entsy,4.874407798960349
entte,3.546622765016305
enuki,4.412019574352733
envoi,4.3601909869092985
envoy,4.1686694258100125
enweb,3.4417403358038565
enzym,3.5774125774078596
eoith,4.967531280473838
eorls,5.685561260787115
eosin,5.3883561553560755
epact,4.76572074943621
epeus,4.221183278834016
ephah,3.7764875238216615
ephas,5.00982601624325
ephod,4.232768642588301
ephoi,4.3827079377544225
ephor,4.493399937052325
epics,4.909665975901589
epiky,4.1736199998859265
epist,4.982681216996282
eplot,4.8048665368250045
epoch,4.221386391057557
epode,3.960603507009189
epona,4.978131531418863
epopt,3.9433539082054407
epoxy,3.7633958794639972
eppes,3.606490568501525
eprom,4.621602965903956
epsom,4.639905665751029
epulo,4.60637572933691
equal,4.247192210054542
eques,3.790821355671763
equid,3.8977629625258805
equip,3.741151379708681
equus,3.5215050488462927
erade,4.607090926847673
erase,4.961636909209654
erato,5.421386444147874
erect,4.190966838647337
erept,4.140998978825757
ergal,5.024526700962587
ergon,4.808627139401611
ergot,4.869166940242682
erica,5.231295076460508
erick,4.570432265326866
erics,5.348642290735771
erika,5.083991125434338
ering,4.785528109872
erizo,4.479180234919149
ermit,5.010638866394338
erned,4.36129921422652
erode,4.401031456001849
erred,3.622705005382097
erron,4.434359897069799
error,3.6458629283844273
erubs,5.021257954486558
eruca,5.021935255266162
eruct,4.80035148298157
erump,4.402852320074044
erupt,4.750074089479121
eruvs,4.757190407591386
erven,3.897929905536632
ervil,4.575719199903095
esbat,5.027765276662067
esbay,4.764863914237542
escar,5.183433900588786
escot,4.910942886376855
escry,4.668159746497243
esere,3.812445161104244
eshin,4.784636087429803
esile,4.560406722833398
eskar,5.021593569340707
esker,4.118669092391113
esnes,3.906993064826335
espec,3.8899978788474394
esrog,4.894888269985503
essay,4.343443487614073
essed,3.5136382156441908
essee,3.025343190276054
essen,3.687899584711176
esses,3.105055184418355
ester,4.525783552155121
estoc,4.829370024690901
estop,4.800694261893168
estre,4.526000364645487
estro,5.1718866869053395
etang,4.797756016153018
etens,4.553690872492203
ethal,4.847319176445005
ethel,3.979465550574201
ether,4.056869076924765
ethic,4.357637979081706
ethid,4.495001939769142
ethos,5.012224754237193
ethyl,4.24704523320429
etiam,5.011839113799267
etnas,5.590973983810971
etrog,4.764217224432974
ettin,4.208781464219097
ettle,3.5153796825955594
etuve,3.5487669576414747
etwas,5.071378882858804
etwee,3.146306463797216
etyma,4.609909343934517
eucre,4.174374300540773
eucti,4.693661995450205
euges,4.369277664731987
eughs,4.615934488864296
euked,3.7399540277963848
euler,4.416311853787895
euois,5.439539812564572
eupad,4.744410029348963
euros,5.518364454678925
eurus,4.617509275408947
eusol,5.151376234419123
evade,3.8348750836036443
evans,5.011570899278257
evase,4.20289257155578
eveck,2.9686808326119896
evene,2.9967993684952554
evenk,3.211048788228627
evens,4.000735144200307
event,3.6412501494888216
evert,3.7553834515339473
every,3.5217001058154964
evese,3.1793839182148833
evets,4.030254494593901
evhoe,3.4628046514118984
evict,4.231076900962309
evils,4.851185780876802
evite,3.860532470211848
evoes,4.258553629519456
evohe,3.5107332512538445
evoke,3.444598377035865
ewder,3.7460081364916813
ewers,4.22502921200748
ewery,3.6412479206285826
ewest,3.955398614871711
ewhow,3.254572766025853
ewing,4.142145798304934
ewked,3.282035311509902
exact,4.28034862122884
exalt,4.542904195660733
exams,4.6043633123572665
exaun,4.3433916347545365
excel,3.3625556282312834
excud,3.651060019309135
excur,3.9133859208276056
exdie,3.479509161523754
exeat,3.8071447991751732
execs,3.6070392248021657
exect,3.255116945969042
exede,2.64440971003967
exeem,2.5919157912221285
exeme,2.5807805014119936
exert,3.6010437973305853
exhbn,3.449685779094768
exies,4.100430085585223
exile,3.696199168103694
exine,3.65829250574735
exing,3.8668286893690222
exion,4.324000649517195
exist,4.495775546531334
exite,3.7034876337063616
exits,4.6942286079027715
exlex,2.699612315811885
exode,3.4709803751259907
exody,3.8865090731397336
exons,4.665463277852968
exopt,4.032290500724399
expat,4.227233928718324
expdt,3.70140923725784
expel,3.307901146342808
expos,4.353278979775165
expwy,3.141620294030023
exsec,3.503301711642882
exter,3.6686249888634745
extol,4.247731761764591
extra,4.5503318868122475
exude,3.258636561489315
exuls,4.4839541556636355
exult,4.123507393065144
exurb,3.7782803302062207
exust,4.286548454597935
exxon,3.294821612051684
eyass,4.57099642822238
eyers,4.4677126957169735
eyess,3.5668968488024193
eyght,4.050441782283476
eyots,5.203958444754697
eyoty,4.013172806404523
eyrar,4.391630087811642
eyras,5.534125976511694
eyren,4.291069212465308
eyrer,3.4944393059886463
eyres,4.6665359275664064
eyrir,4.187570964215552
faade,4.171634473390592
fabes,5.128210685114673
fable,4.761977639076132
faced,4.67942964368637
facer,4.9374586054765155
faces,5.23454690183673
facet,4.8980531443218265
facie,4.937488962613228
facit,4.656732098254934
facks,4.495642542576219
facto,4.5413691398265605
facts,4.915074048056138
facty,4.336944689278708
faddy,3.5096454354877054
faded,4.06430443687847
faden,4.89388576904163
fader,4.968845669774568
fades,5.266492443818405
fadge,4.528998828676542
fadme,4.616844636031794
fados,4.979651315015036
faena,4.290726062143595
faffs,3.273041852601267
faffy,2.6870919038043946
fager,4.82120323180796
faggy,3.3219740129091067
fagin,4.493311382510056
fagus,4.660700200422241
faham,3.4735314339661936
faiks,4.863257499230753
fails,5.270078673270836
faine,5.155835948187866
fains,5.226369665703489
faint,4.877771421343001
faire,5.276077659924281
fairm,4.677750278308585
fairs,5.342437608633014
fairy,4.752479756580664
faith,4.605351788090199
faits,5.271142571277631
faked,4.503641006602067
faker,4.762424929428496
fakes,5.0677511158890525
fakey,4.4766097452956854
fakir,4.568030799008398
falaj,3.3296334128129703
falco,4.5418341658450245
falda,3.908832427325132
falla,3.3258013877012242
falls,4.39338370227453
fally,3.8076352907986335
false,5.292897352435924
falun,4.645345980581945
falus,5.048243690326927
famed,4.669698444106267
fames,5.231107955421425
fanac,3.832120782144994
fanal,4.087976586043478
fanam,3.8239307460715266
fancy,4.323142987472467
fands,4.937512558962422
fanes,5.489184517931932
fanga,3.7236068764946664
fango,4.401462651815033
fangs,4.781232432130723
fangy,4.203866413864983
fanin,4.069896336481793
fanit,4.910193768786062
fanks,4.758555909626026
fanny,3.773574462855001
fanon,4.00291920173638
fanos,5.1873018658769565
fanum,4.349175561612014
faqir,4.087267363923118
farad,4.115978379390356
farce,5.0181396764130115
farci,4.6915155640088555
farcy,4.480651368172788
farde,5.050707411398293
fardh,4.4359026337746235
fardo,4.726094655300798
fards,5.092682156116075
fared,5.083504861180918
farer,4.452512545429662
fares,5.633484686610283
fargo,4.565484933900064
fario,4.983146477077538
farle,5.247218314914747
farls,5.284318098344444
farms,5.023123346890907
farmy,4.446078282742034
faros,5.339412000612208
farse,5.41600622614804
farsi,5.103930639413323
farth,4.650484648647829
farts,5.313622382612351
fasci,4.69953822805954
fasti,4.9688538494035335
fasts,4.3660682564207
fatal,4.0767704044049715
fated,4.910470971850709
fates,5.474041561760379
fatil,4.853027309036562
fatly,4.562088996007442
fator,4.905046817422429
fatso,4.937109415439954
fatty,3.7816320386745463
fatwa,3.533761238956674
faugh,4.007310737640306
fauld,4.5150688531439656
fault,4.698415337150654
faulx,3.886107028106258
fauna,3.9635279112769464
fauns,5.024282993517034
faurd,4.60401584075191
fause,5.128749326285154
faust,4.866658052624816
faute,4.983832015588055
fauve,4.318789533225731
favas,3.8680011365793128
favel,4.471020413471075
faver,4.546996800801061
faves,4.850456367098394
favus,4.3991961430549775
fawns,4.621012479940708
fawny,4.037416677862953
faxed,4.130078198002846
faxes,4.6886727648991675
fayed,4.634294107868481
fayne,4.793205642288887
fazed,4.169701227846756
fazes,4.7286044469298805
fchar,4.126347316439112
fcomp,3.5513951682053753
fconv,3.499256973773758
fdubs,3.966542798025187
feals,5.391728314884242
feare,4.466036791751982
fears,5.4636497763714065
fease,4.529904410399491
feast,5.201293328390361
feats,5.385933844671145
featy,4.797472440590039
fecht,4.127768269295198
fecit,4.57515208124069
fecks,4.417172933138565
fedex,3.090864188309325
feebs,3.982837706161215
feeds,4.148163945424942
feedy,3.5612613538021525
feels,4.379936460823262
feely,3.783556756226984
feere,3.4385773449154007
feese,3.5109787604575793
feest,4.18247581041006
feeze,2.5821692465110013
fehme,3.4541492727020744
feign,4.433927262687864
feint,4.809848542291403
feist,5.006826882727893
felid,4.650004067815148
felis,5.20602419444995
felix,4.034915303582037
fella,4.213351310726353
fells,4.327249154128184
felly,3.72991866708799
felon,4.749962716860509
felts,5.112435401108756
felty,4.523991775161013
femal,4.7188664218206995
femes,4.209239664352567
femic,4.225711395379341
femme,2.9459989105742
femur,4.391260005694369
fence,3.836291621379801
fends,4.861231383052351
fendy,4.279822807218139
fenis,5.182281644830874
fenks,4.683922595274739
fenny,3.694378612685798
fents,5.088653260076098
feods,4.966311990772038
feoff,2.924829644384587
feral,5.110326615641722
ferer,3.438051390089583
feria,5.1955164017248885
ferio,4.942304041337545
ferly,4.634533575341052
ferme,3.9582074655434454
fermi,4.5893086968262695
ferms,4.956704512799006
ferns,5.2046653379386045
ferny,4.623835936980324
ferox,4.125987400632727
ferri,4.087169490898715
ferry,3.8625270646076144
ferth,4.572204144095977
fesse,3.46936543104881
festa,5.146311333040371
fests,4.294865245612876
festy,4.65369815264813
fetal,4.960491106941381
fetas,5.360086387134084
fetch,4.108693268491326
feted,3.888445199967964
fetid,4.607564129928903
fetis,5.166915843282628
fetta,4.183801340570761
fetts,4.28709503613286
fetus,4.933500743726735
fetwa,4.415603497870064
feuar,4.947314476856435
feuds,4.758057787665009
feued,3.7977770015832046
feute,3.9801515514865176
fever,3.5264674759788712
fewer,3.6455159090643225
feyed,3.617350220286306
feyer,3.8731643386637136
feyly,3.581297383519269
fezzy,2.7782010860887736
fgrid,4.045211251294596
fhlmc,3.4922545837968624
fhrer,3.7915203298705507
fiant,4.803842770012376
fiard,4.739631780557775
fiars,5.261078271716717
fiats,5.190662507901938
fibra,4.505324923480816
fibro,4.253334202935421
fibry,4.01118823481082
fices,4.973567298277118
fiche,4.232035011027961
fichu,3.67692029226146
ficin,3.452428805842372
ficos,4.680519869832552
ficus,4.479818501999914
fidel,4.635134515494101
fides,5.010305965130423
fidge,4.257074412562639
fidos,4.727760218697224
fiefs,4.173099484857793
field,4.576654842107361
fiend,4.542982107535333
fient,4.73939506369824
fiere,4.211613970440452
fieri,3.988751877934045
fiery,4.599325130735906
fiest,4.929627478339052
fifed,3.729725165300288
fifer,3.9851114582702554
fifes,4.295865252656485
fifie,3.1354822511532676
fifth,3.268116883342089
fifty,3.347323961822248
figgy,3.0226561561830705
fight,3.8081800098106404
figos,4.568920711082001
fijis,3.3062449674899455
fiked,4.239801731476291
fikes,4.811989264794825
fikey,4.2064287256930575
fikie,3.6585370743974064
filao,4.779941240516465
filar,4.886550004050417
filch,3.938009388867048
filea,5.11443617049244
filed,4.68687973570867
filer,4.913690490251854
files,5.255573687912891
filet,4.905062722775414
filii,2.8926209581438216
filla,4.0061092791096655
fille,4.077634916674649
